Prov,Kota,Kec,Kel,TPS,Suara Sah,Total Suara,Paslon 1,Paslon 2,Paslon 3,Link Dokumen
SUMATERA UTARA,KOTA TEBING TINGGI,BAJENIS,BANDAR SAKTI,TPS 005,81,81,74,80,27,https://sirekap-obj-formc.kpu.go.id/18d4/pemilu/ppwp/12/76/04/10/05/1276041005005-20240216-123007--7a6b37f6-62cb-4208-828c-7e93d1f155ed.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,BAJENIS,BEROHOL,TPS 020,223,242,45,139,40,https://sirekap-obj-formc.kpu.go.id/2546/pemilu/ppwp/12/76/04/10/04/1276041004020-20240216-122249--11662bc1-b48f-4e7c-af2f-2f6d00747f9b.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,BAJENIS,BULIAN,TPS 002,140,143,74,105,11,https://sirekap-obj-formc.kpu.go.id/d457/pemilu/ppwp/12/76/04/10/03/1276041003002-20240215-071201--91cb118e-f2ef-4c63-a3a6-3728edf0e2be.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,PADANG HILIR,BAGELEN,TPS 009,190,236,74,95,18,https://sirekap-obj-formc.kpu.go.id/2280/pemilu/ppwp/12/76/03/10/01/1276031001009-20240214-155548--01894124-9211-47d9-be96-7d879f676855.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,PADANG HILIR,BAGELEN,TPS 015,213,220,0,0,0,https://sirekap-obj-formc.kpu.go.id/a4bc/pemilu/ppwp/12/76/03/10/01/1276031001015-20240215-214825--a7f2949c-87e7-4070-897b-67ec8912083a.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,PADANG HILIR,DEBLOD SUNDORO,TPS 001,229,229,144,97,18,https://sirekap-obj-formc.kpu.go.id/6264/pemilu/ppwp/12/76/03/10/09/1276031009001-20240217-091223--6f2bb8c4-8abe-45e1-b353-f75bac61406d.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,PADANG HILIR,DEBLOD SUNDORO,TPS 007,195,199,0,0,0,https://sirekap-obj-formc.kpu.go.id/ede1/pemilu/ppwp/12/76/03/10/09/1276031009007-20240216-100839--89efeaf4-58a9-4ded-b7fd-495faf670321.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,RAMBUTAN,SRI PADANG,TPS 006,208,214,43,127,28,https://sirekap-obj-formc.kpu.go.id/81ed/pemilu/ppwp/12/76/02/10/11/1276021011006-20240216-150031--88539a1c-583a-48f5-8ca1-5ca42afa9aad.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,RAMBUTAN,SRI PADANG,TPS 009,161,163,26,92,33,https://sirekap-obj-formc.kpu.go.id/58f0/pemilu/ppwp/12/76/02/10/11/1276021011009-20240216-175434--b6931be7-30ff-4bc3-b522-b357933f7017.jpg
SUMATERA UTARA,KOTA TEBING TINGGI,TEBING TINGGI KOTA,MANDAILING,TPS 002,705,217,130,68,7,https://sirekap-obj-formc.kpu.go.id/2710/pemilu/ppwp/12/76/05/10/01/1276051001002-20240215-001426--3a8eeb41-e5f8-438e-a429-387d955dcadb.jpg
SUMATERA UTARA,LABUHANBATU,BILAH BARAT,SIBARGOT,TPS 006,186,189,115,57,4,https://sirekap-obj-formc.kpu.go.id/3507/pemilu/ppwp/12/10/07/20/01/1210072001006-20240215-022539--1de07093-0fb9-4cb4-8a8d-c063cf238c33.jpg
SUMATERA UTARA,LABUHANBATU,BILAH HILIR,NEGERI BARU,TPS 006,143,144,14,86,444,https://sirekap-obj-formc.kpu.go.id/23db/pemilu/ppwp/12/10/08/10/02/1210081002006-20240219-075546--3f2e5a20-6dcf-4edd-8210-964ae847023d.jpg
SUMATERA UTARA,LABUHANBATU,BILAH HILIR,PERKEBUNAN BILAH,TPS 004,244,244,70,44,30,https://sirekap-obj-formc.kpu.go.id/c58d/pemilu/ppwp/12/10/08/20/05/1210082005004-20240215-204455--bf5f3630-17bc-45ef-b703-bac0211c159d.jpg
SUMATERA UTARA,LABUHANBATU,BILAH HILIR,SELAT BESAR,TPS 014,171,174,53,110,88,https://sirekap-obj-formc.kpu.go.id/c7cd/pemilu/ppwp/12/10/08/20/09/1210082009014-20240218-203341--60cf8303-9c25-4a26-97cd-ff806b1d82d8.jpg
SUMATERA UTARA,LABUHANBATU,BILAH HILIR,SELAT BESAR,TPS 015,124,128,58,852,804,https://sirekap-obj-formc.kpu.go.id/2672/pemilu/ppwp/12/10/08/20/09/1210082009015-20240218-203108--414038b3-d54c-49e3-b2c3-2ef9aa001612.jpg
SUMATERA UTARA,LABUHANBATU,BILAH HULU,EMPLASEMEN AEK NABARA,TPS 006,765,166,24,118,23,https://sirekap-obj-formc.kpu.go.id/f44d/pemilu/ppwp/12/10/09/20/06/1210092006006-20240214-185315--a3ccbb11-9aa6-415a-bc1f-3aee0a28976f.jpg
SUMATERA UTARA,LABUHANBATU,BILAH HULU,TANJUNG SIRAM,TPS 001,310,327,67,141,14,https://sirekap-obj-formc.kpu.go.id/c905/pemilu/ppwp/12/10/09/20/02/1210092002001-20240215-030010--e7bc3b2f-9149-49f4-9299-bd121458d111.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU SELATAN,DANAU BALE,TPS 017,193,197,44,129,15,https://sirekap-obj-formc.kpu.go.id/3087/pemilu/ppwp/12/10/02/10/08/1210021008017-20240214-192923--60abad45-17fb-470e-9289-e3a7e25fa546.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU SELATAN,URUNG KOMPAS,TPS 015,193,193,93,9,10,https://sirekap-obj-formc.kpu.go.id/12e0/pemilu/ppwp/12/10/02/10/03/1210021003015-20240215-010713--75ff08e8-df3d-4620-bf90-513bd3b77ede.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU SELATAN,URUNG KOMPAS,TPS 027,0,0,96,111,8,https://sirekap-obj-formc.kpu.go.id/e449/pemilu/ppwp/12/10/02/10/03/1210021003027-20240214-191021--93a31533-2a79-422f-975d-a5aa32246101.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU UTARA,CENDANA,TPS 013,61,63,56,94,11,https://sirekap-obj-formc.kpu.go.id/845e/pemilu/ppwp/12/10/01/10/06/1210011006013-20240214-184529--8c218f79-4c0b-4d24-a02f-8cd37fd58d2c.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU UTARA,CENDANA,TPS 015,209,211,77,125,6,https://sirekap-obj-formc.kpu.go.id/6a7b/pemilu/ppwp/12/10/01/10/06/1210011006015-20240218-220115--57f2ffb7-5643-41bb-9adf-321f181d4b9a.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU UTARA,KARTINI,TPS 008,227,230,127,47,7,https://sirekap-obj-formc.kpu.go.id/1453/pemilu/ppwp/12/10/01/10/05/1210011005008-20240214-214040--2aefb896-e5f5-450e-bb8f-f62f957cbd2b.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU UTARA,PADANG BULAN,TPS 017,208,216,105,97,5,https://sirekap-obj-formc.kpu.go.id/3207/pemilu/ppwp/12/10/01/10/09/1210011009017-20240218-173648--09dfe2b5-838d-4ba4-b696-21f56bce48a7.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU UTARA,PADANG BULAN,TPS 022,12,63,142,64,7,https://sirekap-obj-formc.kpu.go.id/e472/pemilu/ppwp/12/10/01/10/09/1210011009022-20240218-164136--523750b4-b305-4f14-8152-4e12dc89423c.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU UTARA,PADANG MATINGGI,TPS 029,210,210,0,0,0,https://sirekap-obj-formc.kpu.go.id/3e84/pemilu/ppwp/12/10/01/10/01/1210011001029-20240214-201731--2d5009b3-0e25-4e1e-a95c-0727f25cda17.jpg
SUMATERA UTARA,LABUHANBATU,RANTAU UTARA,SIRANDORUNG,TPS 006,159,161,29,61,9,https://sirekap-obj-formc.kpu.go.id/4c7c/pemilu/ppwp/12/10/01/10/03/1210011003006-20240214-193013--9bcd26fd-f0c2-4e43-948c-673944153ac1.jpg
SUMATERA UTARA,LABUHANBATU SELATAN,KAMPUNG RAKYAT,TANJUNG MEDAN,TPS 018,156,158,52,99,4,https://sirekap-obj-formc.kpu.go.id/c569/pemilu/ppwp/12/22/02/20/08/1222022008018-20240216-024938--88326ce3-cbb4-4514-a3d6-76528dce44c6.jpg
SUMATERA UTARA,LABUHANBATU SELATAN,SUNGAI KANAN,HUTA GODANG,TPS 014,143,144,79,74,0,https://sirekap-obj-formc.kpu.go.id/76da/pemilu/ppwp/12/22/04/20/06/1222042006014-20240215-112833--9248cb22-9f9f-4c3a-a9e1-1013edd03ec9.jpg
SUMATERA UTARA,LABUHANBATU SELATAN,TORGAMBA,TORGAMBA,TPS 010,214,216,119,175,20,https://sirekap-obj-formc.kpu.go.id/12f6/pemilu/ppwp/12/22/03/20/09/1222032009010-20240215-013156--4661c07d-bb03-41de-8c2e-427291998fd6.jpg
SUMATERA UTARA,LABUHANBATU SELATAN,TORGAMBA,TORGANDA,TPS 003,225,230,24,177,29,https://sirekap-obj-formc.kpu.go.id/254b/pemilu/ppwp/12/22/03/20/11/1222032011003-20240214-205755--5968d76b-b146-4b1d-a986-227625ae758c.jpg
SUMATERA UTARA,LABUHANBATU UTARA,AEK KUO,KARANG ANYAR,TPS 002,119,122,17,84,16,https://sirekap-obj-formc.kpu.go.id/7b24/pemilu/ppwp/12/23/04/20/06/1223042006002-20240217-141240--1e28af2b-39c6-4e75-b6f0-12415d30e2f7.jpg
SUMATERA UTARA,LABUHANBATU UTARA,AEK KUO,KARANG ANYAR,TPS 004,131,131,17,103,6,https://sirekap-obj-formc.kpu.go.id/0054/pemilu/ppwp/12/23/04/20/06/1223042006004-20240217-192010--7aa13b81-4506-4c8a-91ae-a9afae8eab71.jpg
SUMATERA UTARA,LABUHANBATU UTARA,KUALUH HULU,PARPAUDANGAN,TPS 010,206,211,75,129,4,https://sirekap-obj-formc.kpu.go.id/d412/pemilu/ppwp/12/23/01/20/04/1223012004010-20240214-212337--98dae299-ece7-4f5b-8919-e2f37fe7646e.jpg
SUMATERA UTARA,LABUHANBATU UTARA,KUALUH HULU,SUKARAME BARU,TPS 005,195,201,0,131,63,https://sirekap-obj-formc.kpu.go.id/7b15/pemilu/ppwp/12/23/01/20/13/1223012013005-20240214-194604--e5eb54db-19a3-4fb0-8220-d009a42e125a.jpg
SUMATERA UTARA,LABUHANBATU UTARA,KUALUH LEIDONG,TANJUNG LEIDONG,TPS 013,178,184,66,99,7,https://sirekap-obj-formc.kpu.go.id/0e76/pemilu/ppwp/12/23/02/10/01/1223021001013-20240215-205206--c0818d26-4c54-4426-814a-701bf4ea2d57.jpg
SUMATERA UTARA,LABUHANBATU UTARA,KUALUH SELATAN,GUNTING SAGA,TPS 002,201,203,122,67,10,https://sirekap-obj-formc.kpu.go.id/01d6/pemilu/ppwp/12/23/08/10/01/1223081001002-20240214-212516--93e1adf6-2dd9-489f-89b6-2d83c185a6c6.jpg
SUMATERA UTARA,LABUHANBATU UTARA,MARBAU,MARBAU,TPS 003,0,0,40,60,7,https://sirekap-obj-formc.kpu.go.id/394f/pemilu/ppwp/12/23/05/10/01/1223051001003-20240214-195645--0aecbec1-4c81-4baf-91ef-97b9a4304aae.jpg
SUMATERA UTARA,LANGKAT,BABALAN,PELAWI SELATAN,TPS 024,194,196,72,847,85,https://sirekap-obj-formc.kpu.go.id/7246/pemilu/ppwp/12/05/14/20/04/1205142004024-20240217-051629--fb03121d-c7e2-4947-96f4-51220a0b9fe1.jpg
SUMATERA UTARA,LANGKAT,BABALAN,SECURAI UTARA,TPS 005,0,0,74,75,6,https://sirekap-obj-formc.kpu.go.id/5e47/pemilu/ppwp/12/05/14/20/02/1205142002005-20240216-140705--60ef27bf-7b20-44b6-98c4-27e378ea7a94.jpg
SUMATERA UTARA,LANGKAT,BAHOROK,SIMPANG PULO RAMBUNG,TPS 001,212,217,24,168,12,https://sirekap-obj-formc.kpu.go.id/333c/pemilu/ppwp/12/05/01/20/12/1205012012001-20240215-005049--4e0d4601-2cd5-4edb-959d-bb70f16eaf79.jpg
SUMATERA UTARA,LANGKAT,BATANG SERANGAN,SEI BAMBAN,TPS 023,167,172,22,134,71,https://sirekap-obj-formc.kpu.go.id/ff27/pemilu/ppwp/12/05/19/20/02/1205192002023-20240218-170637--fb1dc5fc-ef1b-41a4-a6a8-3873d1adf880.jpg
SUMATERA UTARA,LANGKAT,BATANG SERANGAN,SEI BAMBAN,TPS 025,0,0,45,150,12,https://sirekap-obj-formc.kpu.go.id/7554/pemilu/ppwp/12/05/19/20/02/1205192002025-20240216-131823--1304627f-d83f-4158-8052-e8a2e035c718.jpg
SUMATERA UTARA,LANGKAT,BERANDAN BARAT,SEI TUALANG,TPS 001,5,168,63,99,3,https://sirekap-obj-formc.kpu.go.id/a0a9/pemilu/ppwp/12/05/18/20/02/1205182002001-20240214-190310--51a2e6ec-8f0b-45c0-a526-59c2804a468b.jpg
SUMATERA UTARA,LANGKAT,BESITANG,BUKIT KUBU,TPS 017,195,197,263,78,4,https://sirekap-obj-formc.kpu.go.id/e709/pemilu/ppwp/12/05/16/10/10/1205161010017-20240214-225131--5d5f6622-b53f-4748-a54f-e2832b536d8e.jpg
SUMATERA UTARA,LANGKAT,BESITANG,PEKAN BESITANG,TPS 019,178,181,137,120,21,https://sirekap-obj-formc.kpu.go.id/2b08/pemilu/ppwp/12/05/16/10/09/1205161009019-20240216-103003--a04cfa71-7fb4-4d8d-a579-b80e53d564a2.jpg
SUMATERA UTARA,LANGKAT,BESITANG,PIR ADB BESITANG,TPS 003,187,188,55,111,11,https://sirekap-obj-formc.kpu.go.id/4347/pemilu/ppwp/12/05/16/20/05/1205162005003-20240214-185023--940b4042-caaf-4536-9882-7d6a263457db.jpg
SUMATERA UTARA,LANGKAT,BESITANG,PIR ADB BESITANG,TPS 007,184,185,54,162,18,https://sirekap-obj-formc.kpu.go.id/f03d/pemilu/ppwp/12/05/16/20/05/1205162005007-20240214-190706--b8505f7d-1f90-4850-a9b6-d7c130596a39.jpg
SUMATERA UTARA,LANGKAT,BINJAI,SENDANG REJO,TPS 019,182,189,64,107,15,https://sirekap-obj-formc.kpu.go.id/9f8c/pemilu/ppwp/12/05/05/20/03/1205052003019-20240214-200705--0a588d94-bcd7-46e4-bd85-50c361a7d21f.jpg
SUMATERA UTARA,LANGKAT,GEBANG,AIR HITAM,TPS 006,168,173,52,104,11,https://sirekap-obj-formc.kpu.go.id/81e5/pemilu/ppwp/12/05/13/20/05/1205132005006-20240214-185721--bb81002a-4c69-40f2-a0b8-1c0da4ce74bd.jpg
SUMATERA UTARA,LANGKAT,GEBANG,PAYA BENGKUANG,TPS 004,222,224,56,118,8,https://sirekap-obj-formc.kpu.go.id/abd3/pemilu/ppwp/12/05/13/20/06/1205132006004-20240214-194851--b1cd07f1-e407-47d3-b279-cd131e14d82d.jpg
SUMATERA UTARA,LANGKAT,GEBANG,PEKAN GEBANG,TPS 002,192,195,59,114,25,https://sirekap-obj-formc.kpu.go.id/cf9a/pemilu/ppwp/12/05/13/10/01/1205131001002-20240215-160000--28dfe8a7-7396-417c-840b-8e6a5a788bb9.jpg
SUMATERA UTARA,LANGKAT,GEBANG,PEKAN GEBANG,TPS 005,217,223,463,87,40,https://sirekap-obj-formc.kpu.go.id/26e7/pemilu/ppwp/12/05/13/10/01/1205131001005-20240214-233730--ebbf4e0b-687d-476b-aeb3-6441a99e1848.jpg
SUMATERA UTARA,LANGKAT,KUALA,BELA RAKYAT,TPS 014,189,191,49,725,15,https://sirekap-obj-formc.kpu.go.id/9dde/pemilu/ppwp/12/05/03/10/19/1205031019014-20240215-001110--f737f3b3-7007-45c6-af87-36ffae29caf2.jpg
SUMATERA UTARA,LANGKAT,PADANG TUALANG,BUKIT SARI,TPS 003,123,133,12,92,24,https://sirekap-obj-formc.kpu.go.id/05aa/pemilu/ppwp/12/05/12/20/12/1205122012003-20240214-195013--fccea654-f01e-4df8-9e38-60fcb0881340.jpg
SUMATERA UTARA,LANGKAT,PADANG TUALANG,SERAPUH ABC,TPS 005,145,148,15,117,33,https://sirekap-obj-formc.kpu.go.id/7be6/pemilu/ppwp/12/05/12/20/01/1205122001005-20240214-155447--da333870-9929-4551-aa91-5cc60b22d7ba.jpg
SUMATERA UTARA,LANGKAT,SALAPIAN,NAMAN JAHE,TPS 007,109,109,5,97,6,https://sirekap-obj-formc.kpu.go.id/c74c/pemilu/ppwp/12/05/02/20/08/1205022008007-20240216-222146--c1227167-9875-495e-a00e-00241519fb5e.jpg
SUMATERA UTARA,LANGKAT,SALAPIAN,PARANGGUAM,TPS 003,0,0,14,98,17,https://sirekap-obj-formc.kpu.go.id/5729/pemilu/ppwp/12/05/02/20/21/1205022021003-20240215-015559--f0008ec9-744d-473a-8a7f-e6076766ab8e.jpg
SUMATERA UTARA,LANGKAT,SAWIT SEBERANG,ALUR GADUNG,TPS 007,192,192,0,0,0,https://sirekap-obj-formc.kpu.go.id/c809/pemilu/ppwp/12/05/20/20/02/1205202002007-20240216-150642--5d1d19b9-4d5d-4de4-bce4-c8abd8cf376b.jpg
SUMATERA UTARA,LANGKAT,SAWIT SEBERANG,SAWIT SEBERANG,TPS 001,180,180,0,0,0,https://sirekap-obj-formc.kpu.go.id/ab7a/pemilu/ppwp/12/05/20/10/01/1205201001001-20240215-070148--b8c36dcf-b6c6-4b5c-be1b-fd54d66347b3.jpg
SUMATERA UTARA,LANGKAT,SAWIT SEBERANG,SAWIT SEBERANG,TPS 003,0,0,25,99,10,https://sirekap-obj-formc.kpu.go.id/5d2f/pemilu/ppwp/12/05/20/10/01/1205201001003-20240216-154700--472cc4be-01b8-456f-873a-4dfeaf2a3fd6.jpg
SUMATERA UTARA,LANGKAT,SECANGGANG,HINAI KIRI,TPS 001,227,235,200,745,575,https://sirekap-obj-formc.kpu.go.id/f263/pemilu/ppwp/12/05/09/10/04/1205091004001-20240217-112017--f8206bbf-d394-461d-9c01-0637290a5a94.jpg
SUMATERA UTARA,LANGKAT,SECANGGANG,JARING HALUS,TPS 006,0,0,83,71,13,https://sirekap-obj-formc.kpu.go.id/1a1c/pemilu/ppwp/12/05/09/20/11/1205092011006-20240214-184517--499fa0d6-75be-44e9-82ad-576b76216778.jpg
SUMATERA UTARA,LANGKAT,SECANGGANG,KEBUN KELAPA,TPS 001,188,188,75,92,24,https://sirekap-obj-formc.kpu.go.id/5942/pemilu/ppwp/12/05/09/20/05/1205092005001-20240217-105759--8b267ac8-c4c2-40e7-ab57-1045e705c118.jpg
SUMATERA UTARA,LANGKAT,SECANGGANG,SELOTONG,TPS 011,208,215,115,44,5,https://sirekap-obj-formc.kpu.go.id/55f2/pemilu/ppwp/12/05/09/20/09/1205092009011-20240215-033134--7b177a95-91b0-4302-8fb8-50271dd6a074.jpg
SUMATERA UTARA,LANGKAT,SECANGGANG,SUKA MULIA,TPS 001,217,221,105,100,2,https://sirekap-obj-formc.kpu.go.id/5a06/pemilu/ppwp/12/05/09/20/17/1205092017001-20240215-013859--f08905d3-1de9-45b4-9e43-7dca283a165b.jpg
SUMATERA UTARA,LANGKAT,SECANGGANG,SUKA MULIA,TPS 009,218,224,71,875,21,https://sirekap-obj-formc.kpu.go.id/dc3f/pemilu/ppwp/12/05/09/20/17/1205092017009-20240215-021628--99f96350-3f1a-45c0-8212-205d2891672c.jpg
SUMATERA UTARA,LANGKAT,SEI BINGAI,EMPLASMEN KWALA MENCIRIM,TPS 002,0,0,26,151,11,https://sirekap-obj-formc.kpu.go.id/8d26/pemilu/ppwp/12/05/04/20/09/1205042009002-20240216-141927--3bc6e5a2-2caf-4bfb-81ad-e3b4afbc37fe.jpg
SUMATERA UTARA,LANGKAT,SEI BINGAI,GUNUNG AMBAT,TPS 001,221,223,10,164,48,https://sirekap-obj-formc.kpu.go.id/28fd/pemilu/ppwp/12/05/04/20/04/1205042004001-20240216-214534--2bc1a95d-f1c0-4afb-a29c-18a2c788b8ea.jpg
SUMATERA UTARA,LANGKAT,SEI BINGAI,NAMU UKUR SELATAN,TPS 009,220,223,12,188,17,https://sirekap-obj-formc.kpu.go.id/ec85/pemilu/ppwp/12/05/04/10/05/1205041005009-20240217-093703--89ae2c63-e631-469d-8661-8a57c11065a7.jpg
SUMATERA UTARA,LANGKAT,SEI BINGAI,NAMU UKUR UTARA,TPS 004,0,0,21,187,52,https://sirekap-obj-formc.kpu.go.id/78e8/pemilu/ppwp/12/05/04/20/07/1205042007004-20240216-145420--30a06ae7-ba54-40b1-b8d2-73ab9927b30a.jpg
SUMATERA UTARA,LANGKAT,SEI BINGAI,NAMU UKUR UTARA,TPS 014,203,206,29,165,8,https://sirekap-obj-formc.kpu.go.id/02b3/pemilu/ppwp/12/05/04/20/07/1205042007014-20240216-094422--030411f3-2ade-475e-b3d6-c0e2c9015688.jpg
SUMATERA UTARA,LANGKAT,SEI BINGAI,PURWOBINANGUN,TPS 001,228,230,22,16,20,https://sirekap-obj-formc.kpu.go.id/1e94/pemilu/ppwp/12/05/04/20/10/1205042010001-20240215-021731--0f98a33c-044e-4b74-919f-b84862d598cf.jpg
SUMATERA UTARA,LANGKAT,SEI BINGAI,RUMAH GALUH,TPS 004,168,182,6,146,28,https://sirekap-obj-formc.kpu.go.id/e8ff/pemilu/ppwp/12/05/04/20/02/1205042002004-20240219-064231--52767c40-8f46-48a7-895a-3328003d1bc4.jpg
SUMATERA UTARA,LANGKAT,SEI LEPAN,ALUR DUA,TPS 025,152,154,77,57,12,https://sirekap-obj-formc.kpu.go.id/21cd/pemilu/ppwp/12/05/17/10/02/1205171002025-20240214-184712--24ab88f8-dd99-4615-8342-e794befdd8c2.jpg
SUMATERA UTARA,LANGKAT,SEI LEPAN,HARAPAN MAJU,TPS 002,169,171,26,12,31,https://sirekap-obj-formc.kpu.go.id/720f/pemilu/ppwp/12/05/17/20/13/1205172013002-20240218-100758--18eba17c-2cc7-4ddf-a0cc-6817c5af1ad2.jpg
SUMATERA UTARA,LANGKAT,SEI LEPAN,TELAGA SAID,TPS 009,137,137,11,113,17,https://sirekap-obj-formc.kpu.go.id/2333/pemilu/ppwp/12/05/17/20/06/1205172006009-20240215-132917--cb4367e9-aac8-4b97-bc44-0c8f1993af9c.jpg
SUMATERA UTARA,LANGKAT,SELESAI,LAU MULGAP,TPS 003,243,244,832,130,21,https://sirekap-obj-formc.kpu.go.id/9d43/pemilu/ppwp/12/05/06/20/06/1205062006003-20240218-162730--5182c0fd-3004-4c75-a57e-2d9e77cdad48.jpg
SUMATERA UTARA,LANGKAT,SELESAI,PEKAN SELESAI,TPS 002,184,187,45,130,8,https://sirekap-obj-formc.kpu.go.id/ed29/pemilu/ppwp/12/05/06/10/01/1205061001002-20240214-155036--47a28f31-154f-46c8-aad6-c8fe80b675f8.jpg
SUMATERA UTARA,LANGKAT,STABAT,DENDANG,TPS 004,202,206,51,127,20,https://sirekap-obj-formc.kpu.go.id/f0a1/pemilu/ppwp/12/05/07/10/11/1205071011004-20240215-221959--1bd117c1-8a4b-40a3-b4e7-f325e1265d6d.jpg
SUMATERA UTARA,LANGKAT,STABAT,KARANG REJO,TPS 001,204,211,54,129,10,https://sirekap-obj-formc.kpu.go.id/2aed/pemilu/ppwp/12/05/07/20/01/1205072001001-20240217-131637--200f9175-d50b-4d06-a813-af46a620e4a1.jpg
SUMATERA UTARA,LANGKAT,STABAT,PAYA MABAR,TPS 004,0,0,96,110,15,https://sirekap-obj-formc.kpu.go.id/47ce/pemilu/ppwp/12/05/07/10/12/1205071012004-20240216-142617--53ebd383-c7d5-4574-a7e9-2f1a5af73cbd.jpg
SUMATERA UTARA,LANGKAT,STABAT,STABAT BARU,TPS 017,168,169,71,81,17,https://sirekap-obj-formc.kpu.go.id/0a78/pemilu/ppwp/12/05/07/10/10/1205071010017-20240215-032825--2a026126-9ec0-424c-a4a0-d64b4a07714d.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,BUBUN,TPS 008,161,168,48,69,4,https://sirekap-obj-formc.kpu.go.id/eb98/pemilu/ppwp/12/05/11/20/15/1205112015008-20240214-190037--83aed218-37ad-4bdf-9a57-cb90dee6f30e.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,KWALA SERAPUH,TPS 001,192,197,97,81,64,https://sirekap-obj-formc.kpu.go.id/54a2/pemilu/ppwp/12/05/11/20/13/1205112013001-20240214-155400--316ce0c0-2262-4a7a-bd0b-217546c5a082.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEKAN TANJUNG PURA,TPS 005,45,47,41,34,10,https://sirekap-obj-formc.kpu.go.id/ba67/pemilu/ppwp/12/05/11/10/05/1205111005005-20240214-205207--03603229-5f46-4b8a-850c-eaada0949ce5.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEKAN TANJUNG PURA,TPS 009,199,215,176,35,4,https://sirekap-obj-formc.kpu.go.id/5a60/pemilu/ppwp/12/05/11/10/05/1205111005009-20240215-200348--707b86f7-e4af-4086-8e96-ac8ef6d60fd4.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEKAN TANJUNG PURA,TPS 011,266,272,177,47,5,https://sirekap-obj-formc.kpu.go.id/66ba/pemilu/ppwp/12/05/11/10/05/1205111005011-20240217-085202--d00efeeb-c016-4a88-8741-834079cab680.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEKUBUAN,TPS 007,0,0,112,81,7,https://sirekap-obj-formc.kpu.go.id/8cc4/pemilu/ppwp/12/05/11/20/06/1205112006007-20240215-024749--1dd78afd-7091-42db-b52b-806261ed6ed4.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEKUBUAN,TPS 010,182,185,121,55,5,https://sirekap-obj-formc.kpu.go.id/e2fe/pemilu/ppwp/12/05/11/20/06/1205112006010-20240214-203550--a00aeca8-97d2-4afe-87b4-e8aa7afb5b0e.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEKUBUAN,TPS 014,178,182,178,4,182,https://sirekap-obj-formc.kpu.go.id/6a12/pemilu/ppwp/12/05/11/20/06/1205112006014-20240216-115543--1ab54c6e-7fab-4e0f-aca1-862481d81901.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEMATANG CENGAL,TPS 012,50,0,39,51,4,https://sirekap-obj-formc.kpu.go.id/e909/pemilu/ppwp/12/05/11/20/12/1205112012012-20240214-160125--4a7e4315-2a36-40b5-993e-86794045523c.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEMATANG SERAI,TPS 009,163,167,60,90,113,https://sirekap-obj-formc.kpu.go.id/c549/pemilu/ppwp/12/05/11/20/09/1205112009009-20240217-005335--cf27609d-f0a9-4f9c-bfbb-8db6183ac7d4.jpg
SUMATERA UTARA,LANGKAT,TANJUNG PURA,SUKA MAJU,TPS 006,192,204,60,113,18,https://sirekap-obj-formc.kpu.go.id/3fd8/pemilu/ppwp/12/05/11/20/17/1205112017006-20240215-043105--8970d114-3776-46e4-9f15-a5b0f7a06c31.jpg
SUMATERA UTARA,MANDAILING NATAL,BATAHAN,SARI KENANGA BATAHAN,TPS 002,204,205,125,73,5,https://sirekap-obj-formc.kpu.go.id/9461/pemilu/ppwp/12/13/15/20/14/1213152014002-20240215-030220--73004b13-2b37-4dcb-bb97-9c8a1d4e8e2e.jpg
SUMATERA UTARA,MANDAILING NATAL,KOTANOPAN,BATAHAN,TPS 001,146,153,834,734,344,https://sirekap-obj-formc.kpu.go.id/29f7/pemilu/ppwp/12/13/08/20/01/1213082001001-20240217-114937--a40fe209-2019-4fc7-9d11-ddc24aa525d7.jpg
