Prov,Kota,Kec,Kel,TPS,Suara Sah,Total Suara,Paslon 1,Paslon 2,Paslon 3,Link Dokumen
SULAWESI SELATAN,KOTA PAREPARE,UJUNG,LAPADDE,TPS 001,255,260,55,147,12,https://sirekap-obj-formc.kpu.go.id/7ff0/pemilu/ppwp/73/72/02/10/04/7372021004001-20240215-050957--6c1a5268-e8b5-487a-8d38-ba6b55da6702.jpg
SULAWESI SELATAN,KOTA PAREPARE,UJUNG,LAPADDE,TPS 025,0,0,109,98,11,https://sirekap-obj-formc.kpu.go.id/3a12/pemilu/ppwp/73/72/02/10/04/7372021004025-20240215-034446--1cd1c420-2867-4e3d-b041-946cc83c962a.jpg
SULAWESI SELATAN,LUWU,BASSE SANGTEMPE,SINAJI,TPS 001,119,119,121,91,7,https://sirekap-obj-formc.kpu.go.id/e339/pemilu/ppwp/73/17/01/20/12/7317012012001-20240216-190458--e3229327-5ec5-40f0-be9a-131e72129fbc.jpg
SULAWESI SELATAN,LUWU,BASSE SANGTEMPE,TABI,TPS 001,7,85,871,741,841,https://sirekap-obj-formc.kpu.go.id/4f4f/pemilu/ppwp/73/17/01/20/08/7317012008001-20240216-131447--b5ba8966-91f1-469b-8c9c-025db4650ba8.jpg
SULAWESI SELATAN,LUWU,BASSE SANGTEMPE UTARA,KARATUAN,TPS 003,140,151,17,132,877,https://sirekap-obj-formc.kpu.go.id/259e/pemilu/ppwp/73/17/22/20/05/7317222005003-20240216-065039--c30e0721-a7ba-4a48-aa70-42659f00d3cb.jpg
SULAWESI SELATAN,LUWU,BELOPA UTARA,SABE,TPS 010,243,244,114,120,10,https://sirekap-obj-formc.kpu.go.id/6796/pemilu/ppwp/73/17/14/10/01/7317141001010-20240216-145740--7899c3db-5e88-4723-8cfb-1995d2b06dff.jpg
SULAWESI SELATAN,LUWU,BUA,KARANG-KARANGAN,TPS 002,216,216,89,123,3,https://sirekap-obj-formc.kpu.go.id/b353/pemilu/ppwp/73/17/08/20/06/7317082006002-20240215-153609--52fecaa6-b0b7-4361-aec6-5906872b7059.jpg
SULAWESI SELATAN,LUWU,BUA,PAMMESAKANG,TPS 003,187,191,55,129,5,https://sirekap-obj-formc.kpu.go.id/9768/pemilu/ppwp/73/17/08/20/13/7317082013003-20240216-144132--35f82870-8c5f-4e17-b175-98ab52421d37.jpg
SULAWESI SELATAN,LUWU,BUA,POSI,TPS 005,245,246,115,127,2,https://sirekap-obj-formc.kpu.go.id/d126/pemilu/ppwp/73/17/08/20/05/7317082005005-20240216-143520--ea7788fc-f4c0-427d-b550-ca5a87ce46a0.jpg
SULAWESI SELATAN,LUWU,BUA,TIROMANDA,TPS 008,242,253,99,140,2,https://sirekap-obj-formc.kpu.go.id/b838/pemilu/ppwp/73/17/08/20/09/7317082009008-20240215-234630--bd1923b7-085e-4adc-b72a-aa82ae23d684.jpg
SULAWESI SELATAN,LUWU,BUA PONRANG,MALENGGANG,TPS 003,150,152,39,99,14,https://sirekap-obj-formc.kpu.go.id/2a90/pemilu/ppwp/73/17/05/20/07/7317052007003-20240216-142412--e6b5d80c-889c-40c0-8574-6a9413d6bb8a.jpg
SULAWESI SELATAN,LUWU,BUA PONRANG,SALUINDUK,TPS 003,142,143,0,0,0,https://sirekap-obj-formc.kpu.go.id/8069/pemilu/ppwp/73/17/05/20/10/7317052010003-20240214-211219--a1488478-45ab-4487-82f3-f08fc66227fd.jpg
SULAWESI SELATAN,LUWU,LAMASI TIMUR,SALUPAO,TPS 001,202,203,0,174,29,https://sirekap-obj-formc.kpu.go.id/f76d/pemilu/ppwp/73/17/18/20/05/7317182005001-20240216-093334--b1f5f3bb-8038-4766-81e6-0b659333002a.jpg
SULAWESI SELATAN,LUWU,LAMASI TIMUR,SALUPAO,TPS 004,151,156,7,114,35,https://sirekap-obj-formc.kpu.go.id/ea5e/pemilu/ppwp/73/17/18/20/05/7317182005004-20240216-020604--e10cf81c-39c6-4d22-99c9-1c695d5d7acf.jpg
SULAWESI SELATAN,LUWU,PONRANG,BUNTU NANNA,TPS 005,176,228,34,132,9,https://sirekap-obj-formc.kpu.go.id/744b/pemilu/ppwp/73/17/11/20/16/7317112016005-20240217-095022--f653eac8-8bac-434c-8bc4-d4e7fc25dfec.jpg
SULAWESI SELATAN,LUWU,PONRANG,PADANG SUBUR,TPS 007,247,249,24,199,26,https://sirekap-obj-formc.kpu.go.id/bb35/pemilu/ppwp/73/17/11/10/01/7317111001007-20240216-143434--dc4b517e-785e-42c4-aab0-024acc91252a.jpg
SULAWESI SELATAN,LUWU,PONRANG,TIROWALI,TPS 005,262,269,77,82,3,https://sirekap-obj-formc.kpu.go.id/bf3d/pemilu/ppwp/73/17/11/20/05/7317112005005-20240215-212445--68c4011f-9a6c-4687-b0fa-1f1c37a248f4.jpg
SULAWESI SELATAN,LUWU,SULI,BOTTA,TPS 004,254,256,92,157,6,https://sirekap-obj-formc.kpu.go.id/5ca2/pemilu/ppwp/73/17/03/20/05/7317032005004-20240216-152359--ad8209d0-f1d9-48a0-97f0-541579626993.jpg
SULAWESI SELATAN,LUWU,SULI,MURANTE,TPS 005,226,228,601,117,3,https://sirekap-obj-formc.kpu.go.id/475e/pemilu/ppwp/73/17/03/20/02/7317032002005-20240216-130004--1e2c1ed9-7a71-4574-9ba7-eda97c9ae9fe.jpg
SULAWESI SELATAN,LUWU,SULI,PADANG LAMBE,TPS 002,220,220,100,15,5,https://sirekap-obj-formc.kpu.go.id/05f5/pemilu/ppwp/73/17/03/20/11/7317032011002-20240216-140822--a9b4ab3a-5868-4916-85cc-cced92aa9506.jpg
SULAWESI SELATAN,LUWU,SULI,SULI,TPS 011,208,209,108,97,4,https://sirekap-obj-formc.kpu.go.id/4418/pemilu/ppwp/73/17/03/10/03/7317031003011-20240216-114412--073f0713-6a99-4754-afdf-b7e818c87f87.jpg
SULAWESI SELATAN,LUWU,SULI BARAT,TALLANG,TPS 002,243,196,95,92,9,https://sirekap-obj-formc.kpu.go.id/2112/pemilu/ppwp/73/17/19/20/07/7317192007002-20240216-024405--a38565a4-8acf-4412-a392-5635152acde2.jpg
SULAWESI SELATAN,LUWU,WALENRANG TIMUR,SEBA-SEBA,TPS 003,269,274,55,196,17,https://sirekap-obj-formc.kpu.go.id/8336/pemilu/ppwp/73/17/17/20/07/7317172007003-20240216-145042--192498e4-2cee-4328-9713-29b09ce0e21e.jpg
SULAWESI SELATAN,LUWU,WALENRANG TIMUR,SEBA-SEBA,TPS 007,240,242,19,206,25,https://sirekap-obj-formc.kpu.go.id/15c8/pemilu/ppwp/73/17/17/20/07/7317172007007-20240216-143811--227faec3-291a-4ade-b6d4-cba55f8ec7d3.jpg
SULAWESI SELATAN,LUWU,WALENRANG TIMUR,TABAH,TPS 008,0,0,30,139,16,https://sirekap-obj-formc.kpu.go.id/0e6b/pemilu/ppwp/73/17/17/20/04/7317172004008-20240215-020908--bcea297c-0ec9-43c3-9926-15010427c51a.jpg
SULAWESI SELATAN,LUWU,WALENRANG UTARA,BUNTU AWO',TPS 004,202,202,66,132,3,https://sirekap-obj-formc.kpu.go.id/99a7/pemilu/ppwp/73/17/16/20/06/7317162006004-20240216-131927--e87f5340-b746-4270-a455-1148f0dbb7dc.jpg
SULAWESI SELATAN,LUWU,WALENRANG UTARA,SALUTUBU,TPS 005,77,280,101,163,13,https://sirekap-obj-formc.kpu.go.id/430a/pemilu/ppwp/73/17/16/20/01/7317162001005-20240215-100950--21047135-2113-4ff0-81d8-82097595a7e6.jpg
SULAWESI SELATAN,LUWU,WALENRANG UTARA,SITEBA,TPS 006,0,0,33,75,9,https://sirekap-obj-formc.kpu.go.id/935c/pemilu/ppwp/73/17/16/20/02/7317162002006-20240217-182050--5dcb0812-6380-4e40-bf2c-e4ac9bb8cd42.jpg
SULAWESI SELATAN,LUWU TIMUR,BURAU,BENTENG,TPS 005,205,229,4,151,71,https://sirekap-obj-formc.kpu.go.id/8d8d/pemilu/ppwp/73/24/07/20/10/7324072010005-20240214-155224--9221274d-0847-4aab-9a9a-3d7b98c08617.jpg
SULAWESI SELATAN,LUWU TIMUR,BURAU,BURAU PANTAI,TPS 004,206,207,0,0,0,https://sirekap-obj-formc.kpu.go.id/580f/pemilu/ppwp/73/24/07/20/15/7324072015004-20240214-211232--db726009-5a09-4943-a993-82adaf351b5d.jpg
SULAWESI SELATAN,LUWU TIMUR,BURAU,LAGEGO,TPS 002,236,237,128,90,10,https://sirekap-obj-formc.kpu.go.id/d077/pemilu/ppwp/73/24/07/20/13/7324072013002-20240214-190139--5ed5dae7-21a0-493a-865c-a4a86ee97dbe.jpg
SULAWESI SELATAN,LUWU TIMUR,BURAU,LAMBARESE,TPS 001,180,180,2,145,77,https://sirekap-obj-formc.kpu.go.id/2a5f/pemilu/ppwp/73/24/07/20/04/7324072004001-20240215-024904--df054d5e-98e9-46fa-960c-6183ae2641d2.jpg
SULAWESI SELATAN,LUWU TIMUR,BURAU,LAUWO,TPS 003,251,258,296,109,3,https://sirekap-obj-formc.kpu.go.id/e4c6/pemilu/ppwp/73/24/07/20/05/7324072005003-20240216-115831--7565df0b-e827-4402-9a47-1d34fc03f9a5.jpg
SULAWESI SELATAN,LUWU TIMUR,KALAENA,SUMBER AGUNG,TPS 004,217,222,41,166,5,https://sirekap-obj-formc.kpu.go.id/1082/pemilu/ppwp/73/24/10/20/02/7324102002004-20240216-140659--9e1f0f73-df00-4193-bd76-22491ce0ca5f.jpg
SULAWESI SELATAN,LUWU TIMUR,MALILI,BALANTANG,TPS 006,193,198,0,0,0,https://sirekap-obj-formc.kpu.go.id/0160/pemilu/ppwp/73/24/04/20/10/7324042010006-20240215-064117--b3a0f3da-308c-4c49-b375-ac3c5f806ce9.jpg
SULAWESI SELATAN,LUWU TIMUR,MALILI,WEWANGRIU,TPS 005,227,234,98,125,3,https://sirekap-obj-formc.kpu.go.id/902c/pemilu/ppwp/73/24/04/20/05/7324042005005-20240215-044621--70360d4f-1fb9-4fc3-9b6f-d7a036636539.jpg
SULAWESI SELATAN,LUWU TIMUR,MANGKUTANA,KASINTUWU,TPS 004,217,218,7,79,30,https://sirekap-obj-formc.kpu.go.id/0041/pemilu/ppwp/73/24/01/20/09/7324012009004-20240216-092511--d11690d2-235c-4ba0-88f2-c06a69a665b4.jpg
SULAWESI SELATAN,LUWU TIMUR,MANGKUTANA,WONOREJO,TPS 001,225,227,53,50,22,https://sirekap-obj-formc.kpu.go.id/35b4/pemilu/ppwp/73/24/01/20/02/7324012002001-20240216-001235--a8685227-2661-48e3-967f-de61e5949d2e.jpg
SULAWESI SELATAN,LUWU TIMUR,NUHA,NIKKEL,TPS 003,0,0,91,105,24,https://sirekap-obj-formc.kpu.go.id/bec1/pemilu/ppwp/73/24/02/20/03/7324022003003-20240214-233454--35320be8-5294-48bd-93cf-685619da8209.jpg
SULAWESI SELATAN,LUWU TIMUR,NUHA,NIKKEL,TPS 005,200,202,59,128,3,https://sirekap-obj-formc.kpu.go.id/6703/pemilu/ppwp/73/24/02/20/03/7324022003005-20240216-134852--e213385f-a5d7-4aca-8bb6-b889e129a84e.jpg
SULAWESI SELATAN,LUWU TIMUR,NUHA,NIKKEL,TPS 009,224,224,0,0,0,https://sirekap-obj-formc.kpu.go.id/95b2/pemilu/ppwp/73/24/02/20/03/7324022003009-20240215-201459--42b086a6-0bd4-47ce-bdbd-7da297bedec6.jpg
SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROWAKO,TPS 013,56,49,56,123,49,https://sirekap-obj-formc.kpu.go.id/f828/pemilu/ppwp/73/24/02/20/09/7324022009013-20240215-044917--5c816c25-41eb-472d-ac3d-2087b43d8e8e.jpg
SULAWESI SELATAN,LUWU TIMUR,TOMONI TIMUR,MANUNGGAL,TPS 001,191,191,4,19,68,https://sirekap-obj-formc.kpu.go.id/2ac1/pemilu/ppwp/73/24/09/20/05/7324092005001-20240214-211129--e4d5aeaf-a295-46e5-9436-6ace4cf449a3.jpg
SULAWESI SELATAN,LUWU TIMUR,TOWUTI,MAHALONA,TPS 002,257,262,108,141,7,https://sirekap-obj-formc.kpu.go.id/0bbf/pemilu/ppwp/73/24/03/20/02/7324032002002-20240216-134425--fb5e1dec-f172-4382-94f9-e95e2e79d405.jpg
SULAWESI SELATAN,LUWU TIMUR,TOWUTI,WAWONDULA,TPS 002,212,212,7,57,48,https://sirekap-obj-formc.kpu.go.id/0485/pemilu/ppwp/73/24/03/20/04/7324032004002-20240215-060742--92add73e-25bd-4b86-877d-f65d581fc7f7.jpg
SULAWESI SELATAN,LUWU TIMUR,TOWUTI,WAWONDULA,TPS 009,200,202,151,132,17,https://sirekap-obj-formc.kpu.go.id/c67d/pemilu/ppwp/73/24/03/20/04/7324032004009-20240216-024839--41ea8be7-61c1-4772-abdc-54fc876b67c4.jpg
SULAWESI SELATAN,LUWU TIMUR,WASUPONDA,LEDU LEDU,TPS 012,236,238,55,158,22,https://sirekap-obj-formc.kpu.go.id/73db/pemilu/ppwp/73/24/11/20/01/7324112001012-20240215-010758--2bf258b2-d9a4-4c45-a9fd-36726230afc6.jpg
SULAWESI SELATAN,LUWU UTARA,BAEBUNTA,BUMI HARAPAN,TPS 002,,,82,135,16,https://sirekap-obj-formc.kpu.go.id/9869/pemilu/ppwp/73/22/11/20/15/7322112015002-20240215-060951--7a4a3ae3-7bd8-4f89-b1a7-bb36c614ea96.jpg
SULAWESI SELATAN,LUWU UTARA,MALANGKE,BENTENG,TPS 001,221,227,85,434,2,https://sirekap-obj-formc.kpu.go.id/b941/pemilu/ppwp/73/22/01/20/03/7322012003001-20240217-142035--8a95df37-da74-4373-8bce-2771abe463f8.jpg
SULAWESI SELATAN,LUWU UTARA,MALANGKE,PATTIMANG,TPS 001,108,210,39,160,9,https://sirekap-obj-formc.kpu.go.id/73a7/pemilu/ppwp/73/22/01/20/01/7322012001001-20240214-141929--0007e295-e63f-48a2-9c6c-47e34239dbd4.jpg
SULAWESI SELATAN,LUWU UTARA,MALANGKE,PINCE PUTE,TPS 001,206,209,62,130,6,https://sirekap-obj-formc.kpu.go.id/b780/pemilu/ppwp/73/22/01/20/14/7322012014001-20240216-134039--254ca8b4-9ddc-4c3a-a31b-131fa3935508.jpg
SULAWESI SELATAN,LUWU UTARA,MAPPEDECENG,CENDANA PUTIH,TPS 002,0,,38,148,36,https://sirekap-obj-formc.kpu.go.id/f048/pemilu/ppwp/73/22/10/20/02/7322102002002-20240215-052923--6de931d5-e587-427b-b9f3-18d338b4a091.jpg
SULAWESI SELATAN,LUWU UTARA,SABBANG SELATAN,BUANGIN,TPS 010,221,221,1,165,54,https://sirekap-obj-formc.kpu.go.id/f424/pemilu/ppwp/73/22/15/20/01/7322152001010-20240215-115417--53656b1b-3acc-4023-a6a7-f809f83eb9c8.jpg
SULAWESI SELATAN,LUWU UTARA,SABBANG SELATAN,KALOTOK,TPS 008,221,226,43,125,3,https://sirekap-obj-formc.kpu.go.id/a471/pemilu/ppwp/73/22/15/20/06/7322152006008-20240215-143854--65a921ce-5415-4947-b902-25e646670e60.jpg
SULAWESI SELATAN,LUWU UTARA,SUKAMAJU SELATAN,SIDORAHARJO,TPS 007,195,203,4,170,16,https://sirekap-obj-formc.kpu.go.id/fb12/pemilu/ppwp/73/22/13/20/09/7322132009007-20240214-222538--413799dc-1089-4e86-be75-c8548d26e056.jpg
SULAWESI SELATAN,LUWU UTARA,TANA LILI,BUNGADIDI,TPS 004,178,180,77,105,1,https://sirekap-obj-formc.kpu.go.id/3b02/pemilu/ppwp/73/22/12/20/02/7322122002004-20240214-205843--c7776ed8-18c9-4a5e-aaa3-228576dd894a.jpg
SULAWESI SELATAN,MAROS,BANTIMURUNG,MATTOANGING,TPS 009,212,215,55,143,4,https://sirekap-obj-formc.kpu.go.id/bb78/pemilu/ppwp/73/09/03/20/06/7309032006009-20240214-233116--cea5e04d-d9d1-4cd0-90f1-bfd510c1524a.jpg
SULAWESI SELATAN,MAROS,BONTOA,TUNIKAMASEANG,TPS 009,231,247,105,115,4,https://sirekap-obj-formc.kpu.go.id/2275/pemilu/ppwp/73/09/05/20/03/7309052003009-20240214-212311--4a4ba3f9-0269-4126-b24c-ecf4e11e942b.jpg
SULAWESI SELATAN,MAROS,LAU,ALLEPOLEA,TPS 015,169,270,169,98,2,https://sirekap-obj-formc.kpu.go.id/08bb/pemilu/ppwp/73/09/12/10/01/7309121001015-20240216-030820--1c8b1b90-2a63-4803-be9a-d3f35ebbcd5b.jpg
SULAWESI SELATAN,MAROS,LAU,ALLEPOLEA,TPS 019,246,248,144,127,5,https://sirekap-obj-formc.kpu.go.id/d590/pemilu/ppwp/73/09/12/10/01/7309121001019-20240214-203208--37153cab-4f6b-44d0-83a8-184832ddee2a.jpg
SULAWESI SELATAN,MAROS,LAU,MACCINI BAJI,TPS 001,242,244,24,109,9,https://sirekap-obj-formc.kpu.go.id/62ae/pemilu/ppwp/73/09/12/10/02/7309121002001-20240216-083205--8913ec1b-27db-4905-9323-66b467e1b233.jpg
SULAWESI SELATAN,MAROS,MANDAI,BONTO MATE'NE,TPS 010,237,240,47,133,7,https://sirekap-obj-formc.kpu.go.id/2ca9/pemilu/ppwp/73/09/01/20/05/7309012005010-20240215-092759--4ab6a60c-4a1b-449d-a9ad-d1d46a60f131.jpg
SULAWESI SELATAN,MAROS,MANDAI,HASANUDDIN,TPS 005,253,254,82,150,211,https://sirekap-obj-formc.kpu.go.id/2dff/pemilu/ppwp/73/09/01/10/01/7309011001005-20240216-150706--63b0b246-5335-4f7f-81eb-9351cc95ac41.jpg
SULAWESI SELATAN,MAROS,MANDAI,PATTONTONGANG,TPS 006,217,224,50,157,4,https://sirekap-obj-formc.kpu.go.id/7429/pemilu/ppwp/73/09/01/20/04/7309012004006-20240214-200111--45a8d75a-5a8e-49f6-9d75-45d2be1f8dc4.jpg
SULAWESI SELATAN,MAROS,MAROS BARU,BORIKAMASE,TPS 007,237,240,96,135,5,https://sirekap-obj-formc.kpu.go.id/8fb4/pemilu/ppwp/73/09/04/20/04/7309042004007-20240217-152237--cc18b201-39ca-4d12-8619-4c14d8bfb580.jpg
SULAWESI SELATAN,MAROS,MAROS BARU,MAJANNANG,TPS 004,235,243,116,119,5,https://sirekap-obj-formc.kpu.go.id/4c14/pemilu/ppwp/73/09/04/20/06/7309042006004-20240215-023555--c5176d4d-ba8d-4c7d-ad71-c828879c6aee.jpg
SULAWESI SELATAN,MAROS,MAROS BARU,MATTIROTASI,TPS 002,252,261,109,37,6,https://sirekap-obj-formc.kpu.go.id/3bec/pemilu/ppwp/73/09/04/20/05/7309042005002-20240216-031335--2b382788-1d60-4782-999e-01271b4f5a73.jpg
SULAWESI SELATAN,MAROS,TOMPOBULU,BENTENG GAJAH,TPS 004,228,232,73,149,5,https://sirekap-obj-formc.kpu.go.id/6aa5/pemilu/ppwp/73/09/11/20/02/7309112002004-20240216-141048--b8bfe28a-1391-40dd-a8ce-1ad92bdea4d8.jpg
SULAWESI SELATAN,MAROS,TOMPOBULU,BONTO MANAI,TPS 003,208,244,57,30,21,https://sirekap-obj-formc.kpu.go.id/a824/pemilu/ppwp/73/09/11/20/03/7309112003003-20240216-155423--3df24be5-fa9e-441b-92e0-875af967dccf.jpg
SULAWESI SELATAN,MAROS,TOMPOBULU,BONTO MANURUNG,TPS 001,140,146,51,17,12,https://sirekap-obj-formc.kpu.go.id/c11b/pemilu/ppwp/73/09/11/20/08/7309112008001-20240217-084759--544cc091-72c8-4024-ab89-c4af86fb13b0.jpg
SULAWESI SELATAN,MAROS,TOMPOBULU,BONTO MATINGGI,TPS 001,267,272,85,76,6,https://sirekap-obj-formc.kpu.go.id/5283/pemilu/ppwp/73/09/11/20/07/7309112007001-20240216-151129--54ff5ef8-2017-4630-baaa-2c4906f46d90.jpg
SULAWESI SELATAN,MAROS,TOMPOBULU,TOMPOBULU,TPS 009,216,226,65,145,96,https://sirekap-obj-formc.kpu.go.id/07a1/pemilu/ppwp/73/09/11/20/01/7309112001009-20240216-131652--7207bf4e-8abe-4db0-a61b-7dae6fe4224c.jpg
SULAWESI SELATAN,MAROS,TURIKALE,ADATONGENG,TPS 005,0,0,150,97,3,https://sirekap-obj-formc.kpu.go.id/3fe1/pemilu/ppwp/73/09/14/10/07/7309141007005-20240215-133508--79ddc10d-e52b-4303-b8a8-7c7fce8e6145.jpg
SULAWESI SELATAN,MAROS,TURIKALE,ALLIRITENGAE,TPS 006,242,243,121,117,8,https://sirekap-obj-formc.kpu.go.id/d024/pemilu/ppwp/73/09/14/10/03/7309141003006-20240215-031956--4b04b350-a27d-418c-ac11-47559e522df1.jpg
SULAWESI SELATAN,MAROS,TURIKALE,TAROADA,TPS 021,212,213,105,99,7,https://sirekap-obj-formc.kpu.go.id/c8dd/pemilu/ppwp/73/09/14/10/05/7309141005021-20240215-000543--96b4a7b0-1405-4751-8126-9450a799bf37.jpg
SULAWESI SELATAN,MAROS,TURIKALE,TURIKALE,TPS 001,262,263,136,115,10,https://sirekap-obj-formc.kpu.go.id/1604/pemilu/ppwp/73/09/14/10/04/7309141004001-20240214-223547--0a78e1dd-8e69-4c74-a62a-69ac6a1f18e8.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,BALOCCI,TOMPO BULU,TPS 004,187,190,44,37,6,https://sirekap-obj-formc.kpu.go.id/1e51/pemilu/ppwp/73/10/05/20/05/7310052005004-20240216-120939--aead68b3-700c-4e12-9596-5207762288fc.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,BALOCCI,TONASA,TPS 007,202,205,86,44,12,https://sirekap-obj-formc.kpu.go.id/b879/pemilu/ppwp/73/10/05/10/04/7310051004007-20240215-080258--37cfa6b9-cada-4be0-887e-8fda0785fd7f.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,BUNGORO,SAMALEWA,TPS 026,161,162,82,75,5,https://sirekap-obj-formc.kpu.go.id/f4fc/pemilu/ppwp/73/10/06/10/02/7310061002026-20240216-151147--72fd278e-0afe-4397-8859-57911d1d8dda.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,LABAKKANG,PUNDATA BAJI,TPS 009,232,240,80,146,5,https://sirekap-obj-formc.kpu.go.id/46bb/pemilu/ppwp/73/10/07/10/03/7310071003009-20240216-223332--bf0378ef-aca1-4d1c-aff4-cbf6293d44ad.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,PANGKAJENE,PADOANG DOANGAN,TPS 002,245,247,76,161,4,https://sirekap-obj-formc.kpu.go.id/f9f3/pemilu/ppwp/73/10/04/10/06/7310041006002-20240216-141357--c5ad71ce-8c3e-49c4-8e1e-a5ebb2ddb464.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,PANGKAJENE,SIBATUA,TPS 003,209,209,82,124,1,https://sirekap-obj-formc.kpu.go.id/34f5/pemilu/ppwp/73/10/04/10/05/7310041005003-20240214-233748--2281c557-18a8-4f49-bcc3-70f6e5e29125.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,BANTIMURUNG,TPS 002,232,234,232,2,234,https://sirekap-obj-formc.kpu.go.id/e845/pemilu/ppwp/73/10/12/20/01/7310122001002-20240216-150120--04b7a897-3556-4a7b-9481-d7d7415e84c6.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,BONTO BIRAO,TPS 002,175,179,175,4,179,https://sirekap-obj-formc.kpu.go.id/6ca6/pemilu/ppwp/73/10/12/20/06/7310122006002-20240216-142700--a235400e-6f97-437b-8d09-dc27bb3c5ade.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,LANNE,TPS 001,174,179,174,5,179,https://sirekap-obj-formc.kpu.go.id/ebd7/pemilu/ppwp/73/10/12/20/03/7310122003001-20240216-132647--36af103c-44e4-4f60-ba94-4f8511a542f8.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,LANNE,TPS 003,147,155,141,8,155,https://sirekap-obj-formc.kpu.go.id/82a3/pemilu/ppwp/73/10/12/20/03/7310122003003-20240216-141905--f802d112-d0e3-42fd-a249-755409deb5df.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,LANNE,TPS 004,83,186,183,3,186,https://sirekap-obj-formc.kpu.go.id/fdb2/pemilu/ppwp/73/10/12/20/03/7310122003004-20240216-145633--3b469d13-cd06-42c3-a543-cd12215d4097.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,LANNE,TPS 005,175,178,175,3,178,https://sirekap-obj-formc.kpu.go.id/f95a/pemilu/ppwp/73/10/12/20/03/7310122003005-20240216-141852--aa183831-31b9-42a5-a653-aec1c1f3b190.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,MALAKA,TPS 001,222,222,222,0,222,https://sirekap-obj-formc.kpu.go.id/74a9/pemilu/ppwp/73/10/12/20/05/7310122005001-20240216-122938--cf1c0bfd-3a48-4ef7-8a41-dc57995c5475.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,MALAKA,TPS 002,228,229,228,1,229,https://sirekap-obj-formc.kpu.go.id/bb5f/pemilu/ppwp/73/10/12/20/05/7310122005002-20240216-140344--8d2d697e-5e1e-457f-89a1-1489300242de.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,TONDONG KURA,TPS 003,195,199,195,4,199,https://sirekap-obj-formc.kpu.go.id/09e8/pemilu/ppwp/73/10/12/20/02/7310122002003-20240216-143634--ef71784b-8ff2-41ad-a13b-927e159c3a62.jpg
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,TONDONG TALLASA,TONDONG KURA,TPS 006,201,205,201,4,201,https://sirekap-obj-formc.kpu.go.id/573c/pemilu/ppwp/73/10/12/20/02/7310122002006-20240216-145535--7d796b25-6f63-45e3-a640-976fe22f034f.jpg
SULAWESI SELATAN,PINRANG,BATULAPPA,KASSA,TPS 009,0,0,103,94,3,https://sirekap-obj-formc.kpu.go.id/0c89/pemilu/ppwp/73/15/12/10/03/7315121003009-20240214-211501--1ea2562f-45b6-434c-ba6d-6d91d69675d4.jpg
SULAWESI SELATAN,PINRANG,CEMPA,MANGKI,TPS 001,179,179,4,93,2,https://sirekap-obj-formc.kpu.go.id/30a1/pemilu/ppwp/73/15/08/20/02/7315082002001-20240216-154006--d9fd8fa1-6d73-40e9-b0ac-38b8b8ccb048.jpg
SULAWESI SELATAN,PINRANG,CEMPA,SIKKUALE,TPS 001,138,140,124,111,3,https://sirekap-obj-formc.kpu.go.id/10c1/pemilu/ppwp/73/15/08/20/04/7315082004001-20240216-135319--21329364-816f-4d09-82b0-f7dd15f9b381.jpg
SULAWESI SELATAN,PINRANG,DUAMPANUA,BUTTU SAWE,TPS 010,151,153,31,106,4,https://sirekap-obj-formc.kpu.go.id/9f29/pemilu/ppwp/73/15/06/20/09/7315062009010-20240215-205440--9e687e75-e501-46da-9843-14f30c1ba260.jpg
SULAWESI SELATAN,PINRANG,DUAMPANUA,MASSEWAE,TPS 003,199,199,88,11,0,https://sirekap-obj-formc.kpu.go.id/3a0e/pemilu/ppwp/73/15/06/20/13/7315062013003-20240215-074412--bccea5ac-b9e9-4da6-b575-ed908f14bed8.jpg
SULAWESI SELATAN,PINRANG,LANRISANG,AMASSANGANG,TPS 008,181,184,62,11,0,https://sirekap-obj-formc.kpu.go.id/e1a0/pemilu/ppwp/73/15/10/20/04/7315102004008-20240216-033848--aeed9e35-db7a-4a8b-adb6-5fbbece174e9.jpg
