Prov,Kota,Kec,Kel,TPS,Suara Sah,Total Suara,Paslon 1,Paslon 2,Paslon 3,Link Dokumen
MALUKU,KEPULAUAN TANIMBAR,TANIMBAR SELATAN,BOMAKI,TPS 002,221,227,11,135,74,https://sirekap-obj-formc.kpu.go.id/3ccb/pemilu/ppwp/81/03/01/20/10/8103012010002-20240217-160955--f4abe378-fd61-48f6-a86a-e237defa517f.jpg
MALUKU,KEPULAUAN TANIMBAR,TANIMBAR SELATAN,BOMAKI,TPS 003,208,259,5,127,75,https://sirekap-obj-formc.kpu.go.id/b6dc/pemilu/ppwp/81/03/01/20/10/8103012010003-20240217-161628--f28bb8dc-e837-4547-82b8-91ca9778c06f.jpg
MALUKU,KEPULAUAN TANIMBAR,TANIMBAR UTARA,LAMDESAR TIMUR,TPS 001,247,252,14,151,78,https://sirekap-obj-formc.kpu.go.id/2cdb/pemilu/ppwp/81/03/05/20/08/8103052008001-20240216-010142--8786d6d7-5397-46c4-9526-50161a64b363.jpg
MALUKU,KEPULAUAN TANIMBAR,WERTAMRIAN,LORULUN,TPS 002,755,1305,3,477,53,https://sirekap-obj-formc.kpu.go.id/dada/pemilu/ppwp/81/03/03/20/02/8103032002002-20240216-153241--4acb0f7e-9e36-42f3-8cf5-3fdaaa86a7e3.jpg
MALUKU,KEPULAUAN TANIMBAR,WERTAMRIAN,SANGLIAT DOL,TPS 003,148,149,1,94,54,https://sirekap-obj-formc.kpu.go.id/68b6/pemilu/ppwp/81/03/03/20/08/8103032008003-20240216-130137--d684526c-1449-4656-9939-b29abeb050eb.jpg
MALUKU,KEPULAUAN TANIMBAR,WUAR LABOBAR,AWEAR RUMNGEUR,TPS 001,154,155,9,104,36,https://sirekap-obj-formc.kpu.go.id/3966/pemilu/ppwp/81/03/07/20/09/8103072009001-20240216-001130--b3eb1493-cc61-43d6-a3fb-1a2b4fe2f7bc.jpg
MALUKU,KOTA AMBON,NUSANIWE,AMAHUSU,TPS 016,0,0,1,136,32,https://sirekap-obj-formc.kpu.go.id/e00e/pemilu/ppwp/81/71/01/20/04/8171012004016-20240214-230545--ba11740e-be8a-439f-a9f9-0f1788966cba.jpg
MALUKU,KOTA AMBON,NUSANIWE,KUDAMATI,TPS 022,208,210,0,178,32,https://sirekap-obj-formc.kpu.go.id/efe0/pemilu/ppwp/81/71/01/10/09/8171011009022-20240215-052742--ea9e0bb4-7e18-468c-bc7b-928c6f446d42.jpg
MALUKU,KOTA AMBON,NUSANIWE,URIMESSING,TPS 001,203,204,117,80,5,https://sirekap-obj-formc.kpu.go.id/f857/pemilu/ppwp/81/71/01/10/11/8171011011001-20240215-032616--e51d6d8d-6125-4642-9dac-513b3709292f.jpg
MALUKU,KOTA AMBON,SIRIMAU,BATU GAJAH,TPS 012,225,226,2,774,52,https://sirekap-obj-formc.kpu.go.id/1259/pemilu/ppwp/81/71/02/10/16/8171021016012-20240214-234452--6e5b9cc7-bb93-4e9e-8cb8-c07e207c6ea3.jpg
MALUKU,KOTA AMBON,SIRIMAU,HATIVE KECIL,TPS 014,184,185,45,134,4,https://sirekap-obj-formc.kpu.go.id/d76f/pemilu/ppwp/81/71/02/20/01/8171022001014-20240214-231904--d49f3fdc-359f-4f06-a890-ae04e63c9608.jpg
MALUKU,KOTA TUAL,PULAU DULLAH SELATAN,KETSOBLAK,TPS 002,184,185,86,87,8,https://sirekap-obj-formc.kpu.go.id/36f8/pemilu/ppwp/81/72/02/10/03/8172021003002-20240215-134043--c0709fc9-3413-4e4c-b6d7-4252921e4c18.jpg
MALUKU,KOTA TUAL,PULAU DULLAH SELATAN,TAAR,TPS 002,278,285,14,195,57,https://sirekap-obj-formc.kpu.go.id/1810/pemilu/ppwp/81/72/02/20/02/8172022002002-20240215-165655--0f4512a5-53dd-48b0-b299-32871996541b.jpg
MALUKU,MALUKU TENGAH,AMAHAI,AMAHAI,TPS 005,168,172,700,274,585,https://sirekap-obj-formc.kpu.go.id/6aa1/pemilu/ppwp/81/01/01/20/05/8101012005005-20240216-135526--1ff941b9-e1f4-41b4-b1a7-df35a79adee7.jpg
MALUKU,MALUKU TENGAH,AMAHAI,HARURU,TPS 014,182,105,44,132,2,https://sirekap-obj-formc.kpu.go.id/cafe/pemilu/ppwp/81/01/01/20/06/8101012006014-20240215-160042--3072f14b-b471-41bf-8a61-45b73d2b15ad.jpg
MALUKU,MALUKU TENGAH,AMAHAI,HARURU,TPS 018,142,142,75,104,7,https://sirekap-obj-formc.kpu.go.id/48de/pemilu/ppwp/81/01/01/20/06/8101012006018-20240214-233644--e6a68fda-f9c5-4758-8d0a-7a2c21fb0e8a.jpg
MALUKU,MALUKU TENGAH,AMAHAI,SEPA,TPS 002,239,239,153,575,155,https://sirekap-obj-formc.kpu.go.id/b518/pemilu/ppwp/81/01/01/20/02/8101012002002-20240216-034818--4e2d8a9e-d82d-4548-afe1-465782a2b455.jpg
MALUKU,MALUKU TENGAH,AMAHAI,SEPA,TPS 008,271,0,207,61,7,https://sirekap-obj-formc.kpu.go.id/48b6/pemilu/ppwp/81/01/01/20/02/8101012002008-20240216-023312--6a5b8f19-9bf8-497e-9239-a154d295533e.jpg
MALUKU,MALUKU TENGAH,AMAHAI,SOAHUKU,TPS 010,230,233,61,169,3,https://sirekap-obj-formc.kpu.go.id/5bc6/pemilu/ppwp/81/01/01/20/04/8101012004010-20240215-101728--b1432280-5933-4654-b820-51fdc1675ba7.jpg
MALUKU,MALUKU TENGAH,AMAHAI,TAMILOUW,TPS 018,242,247,94,126,15,https://sirekap-obj-formc.kpu.go.id/c95d/pemilu/ppwp/81/01/01/20/01/8101012001018-20240215-212101--a3812146-6af0-407a-adcf-22525cc362ba.jpg
MALUKU,MALUKU TENGAH,AMAHAI,YAINUELO,TPS 001,247,249,85,155,9,https://sirekap-obj-formc.kpu.go.id/3220/pemilu/ppwp/81/01/01/20/20/8101012020001-20240216-081630--bde2bbd9-8ae7-486c-b41d-8ecb14f0594f.jpg
MALUKU,MALUKU TENGAH,AMAHAI,YAINUELO,TPS 002,250,254,64,175,6,https://sirekap-obj-formc.kpu.go.id/9048/pemilu/ppwp/81/01/01/20/20/8101012020002-20240215-192243--04b2c179-2d87-432d-807d-9122ed9b8355.jpg
