Prov,Kota,Kec,Kel,TPS,Suara Sah,Total Suara,Paslon 1,Paslon 2,Paslon 3,Link Dokumen
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MOYUDAN,SUMBERSARI,TPS 016,211,214,45,114,51,https://sirekap-obj-formc.kpu.go.id/b0fd/pemilu/ppwp/34/04/03/20/02/3404032002016-20240216-024113--588d2db4-5413-4aaa-bdaf-d3e0a3f44c04.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGEMPLAK,WEDOMARTANI,TPS 069,248,252,89,120,37,https://sirekap-obj-formc.kpu.go.id/10e1/pemilu/ppwp/34/04/11/20/04/3404112004069-20240216-082517--7bf45833-8a51-4137-bc56-6d7e9e8b6629.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGEMPLAK,WIDODOMARTANI,TPS 003,202,205,11,121,74,https://sirekap-obj-formc.kpu.go.id/0228/pemilu/ppwp/34/04/11/20/03/3404112003003-20240216-084557--c1560b12-c6fb-475f-a383-d91b49a019bb.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,PAKEM,HARGOBINANGUN,TPS 002,233,230,830,108,95,https://sirekap-obj-formc.kpu.go.id/5649/pemilu/ppwp/34/04/16/20/05/3404162005002-20240216-233659--381ba4a4-33a1-4e0d-90ef-c98de88bd497.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,PAKEM,PURWOBINANGUN,TPS 005,765,275,0,145,173,https://sirekap-obj-formc.kpu.go.id/48e1/pemilu/ppwp/34/04/16/20/01/3404162001005-20240216-214838--9d8fe002-a786-40ba-89c8-86a76644ee94.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,PRAMBANAN,SUMBERHARJO,TPS 033,205,211,24,120,64,https://sirekap-obj-formc.kpu.go.id/ecd2/pemilu/ppwp/34/04/09/20/01/3404092001033-20240214-210919--5208dd58-1d5a-4168-b192-877c22347f37.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SEYEGAN,MARGOLUWIH,TPS 006,242,252,858,121,52,https://sirekap-obj-formc.kpu.go.id/054e/pemilu/ppwp/34/04/05/20/01/3404052001006-20240216-231703--91a137c8-12e5-4046-87d8-d5c19f3e2fc6.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SEYEGAN,MARGOLUWIH,TPS 011,271,276,825,145,100,https://sirekap-obj-formc.kpu.go.id/89b3/pemilu/ppwp/34/04/05/20/01/3404052001011-20240217-092512--e9e94c39-0cdb-4abc-bb7f-7e043b6f0e37.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,TRIMULYO,TPS 013,269,271,77,127,69,https://sirekap-obj-formc.kpu.go.id/1a8f/pemilu/ppwp/34/04/13/20/05/3404132005013-20240214-155413--05ca273c-7c87-46e9-b47f-6b5f54d4156c.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,TEMPEL,PONDOKREJO,TPS 009,7,0,29,130,41,https://sirekap-obj-formc.kpu.go.id/31e7/pemilu/ppwp/34/04/14/20/04/3404142004009-20240217-012815--a1e30c22-48f8-4c8b-b2c7-d6f6c08c1c46.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,TEMPEL,SUMBERREJO,TPS 013,0,0,32,132,58,https://sirekap-obj-formc.kpu.go.id/278d/pemilu/ppwp/34/04/14/20/03/3404142003013-20240214-141532--5f2e3a30-3fe6-40ea-901d-233a62488cb1.jpg
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,TURI,DONOKERTO,TPS 003,232,238,148,128,56,https://sirekap-obj-formc.kpu.go.id/f424/pemilu/ppwp/34/04/15/20/02/3404152002003-20240216-164738--c7aac001-28a9-41e2-bceb-03770f611af4.jpg
